date,fetched_at,source_name,source_type,source_id,source_rank,marketplace,category_id,category_name,source_identity_method,source_identity_evidence,legacy_source_type,rank_rejected_reason,source_duplicate_count,previous_source_rank,source_rank_change,source_observation_count,source_days_seen,seller_name,seller_id,seller_url,page_type,category,priority,asin,is_pod,pod_type,pod_score,pod_reason,pod_relevance,pod_relevance_reasons,seller_leader,seller_mover,seller_new_push,category_winner,category_breakout,category_stable,new_release_rising,new_release_breakout,new_release_watch,bsr_available,strong_sub_bsr,very_strong_sub_bsr,evidence_labels,evidence_count,evidence_reasons,seller_evidence_leader,seller_evidence_mover,seller_evidence_new_push,seller_evidence_best_rank,seller_evidence_source_count,best_seller_evidence_winner,best_seller_evidence_breakout,best_seller_evidence_stable,best_seller_evidence_best_rank,best_seller_evidence_source_count,new_release_evidence_rising,new_release_evidence_breakout,new_release_evidence_watch,new_release_evidence_best_rank,new_release_evidence_source_count,bsr_evidence_available,bsr_evidence_strong,bsr_evidence_very_strong,bsr_evidence_best_sub_bsr,bsr_evidence_best_sub_bsr_category,evidence_source_family_count,evidence_source_families,niche_primary,niche_secondary,niche_tags,niche_score,niche_reason,bsr_rank,bsr_category,category_ranks_raw,raw_bsr_block,primary_bsr_rank,primary_bsr_category,sub_bsr_rank,sub_bsr_category,all_bsr_ranks,subcategory_rank_score,rank_extracted_at,rank_source_url,rank_page_status,rank_parse_method,rank_parse_confidence,rank_parse_warning,accordion_found,accordion_expanded,bsr_visible_after_expand,image_url,image_source,image_fixed,display_rank,display_order,products_in_source,previous_display_rank,display_rank_change,display_rank_pct_change,display_rank_velocity,display_percentile,rank,rank_basis,position,title,raw_title,title_source,title_fixed,detail_fetched_reason,detail_page_status,detail_title_found,detail_image_found,detail_error,detail_bsr_found,detail_bsr_error,price,price_display,rating,review_count,review_rating,bought_past_month,badge,sponsored,product_url,page_url
2026-07-24,2026-07-24T00:55:20+00:00,AGift2U,seller,seller:amazon.com:A2EL5L0GMKT00X,1,amazon.com,,,configured_source_type,seller,,,1,1,0,21,21,AGift2U,A2EL5L0GMKT00X,https://www.amazon.com/s?i=merchant-items&me=A2EL5L0GMKT00X&s=exact-aware-popularity-rank&ds=v1%3AfHMDkMCqDlVAJZZSsD%2BFK%2FXLZRrEUFGRvI%2BSVobRG2s&marketplaceID=ATVPDKIKX0DER&qid=1776151971&ref=sr_st_exact-aware-popularity-rank,seller,seller,1,B0CJTXDZQS,yes,custom_shirt,95,"+70 custom/personalized/engraved: personalized, custom; +10 POD product type: shirt; +15 quote/funny/text: text; score=95; is_pod=yes; pod_type=custom_shirt",high,"Existing POD classifier marked yes; Known POD product type: custom_shirt; Customization language: personalized, custom, engraved; POD product keyword: shirt; Quote/text language: quote, text; POD classifier reasons available",true,false,false,false,false,false,false,false,false,false,false,false,Seller Leader,1,Seller rank #1 for 21 days,true,false,false,1,1,false,false,false,,0,false,false,false,,0,false,false,false,,,1,seller,Dog Mom,Mother's Day,Dog Mom;Mother's Day;Custom Shirt;Dog;Christmas;Mom,60,dog mom,,,,,,,,,,,,,,,,,,,,https://m.media-amazon.com/images/I/81514bUFoiL._AC_UY218_.jpg,listing_card,false,1,1,77,1,0,0.00,0.00,1.30,1,display_order,1,"NAZENTI Personalized Embroidered Dog Mom Sweatshirt, Custom Dog Shirt for Women Gifts for Dogs Mom, Mothers Day, Christmas","NAZENTI Personalized Embroidered Dog Mom Sweatshirt, Custom Dog Shirt for Women Gifts for Dogs Mom, Mothers Day, Christmas",listing_card,false,,,,,,,,16.45,$16.45,4.5,148,4.5,,,no,https://www.amazon.com/NAZENTI-Custom-Embroidered-Sweatshirt-Personalized/dp/B0CJTXDZQS/ref=sr_1_1?dib=eyJ2IjoiMSJ9.jBI4S6ftUn1MBJlMAv6qdYBUKgUc92KVESgn4RRZy0aCUQjYK2MqIkabbXF78Wc3VIWh-P2gUirfXve5Exni4TaNaJVVUN8JZz_XLS_HAySxGhaA-_SGx3ouHsplCG3IPhe2bvr459ZfZGiqXdfKPwi3KlqnhcEiErDVJqKz4HvAfmYaJq-aSdZZjVBg8stdPb6jIk9XgrjkaKOilV2l_MblIt9W1W8OOwHTqc-l2ZQ.j1r6CdHzYbrxxtrHYeLgYhAbw3YySoWkTrK9w9pE6TM&dib_tag=se&m=A2EL5L0GMKT00X&marketplaceID=ATVPDKIKX0DER&nsdOptOutParam=true&qid=1784854547&s=merchant-items&sr=1-1,https://www.amazon.com/s?i=merchant-items&me=A2EL5L0GMKT00X&s=exact-aware-popularity-rank&ds=v1%3AfHMDkMCqDlVAJZZSsD%2BFK%2FXLZRrEUFGRvI%2BSVobRG2s&marketplaceID=ATVPDKIKX0DER&qid=1776151971&ref=sr_st_exact-aware-popularity-rank
2026-07-24,2026-07-24T00:55:20+00:00,AGift2U,seller,seller:amazon.com:A2EL5L0GMKT00X,2,amazon.com,,,configured_source_type,seller,,,1,2,0,21,21,AGift2U,A2EL5L0GMKT00X,https://www.amazon.com/s?i=merchant-items&me=A2EL5L0GMKT00X&s=exact-aware-popularity-rank&ds=v1%3AfHMDkMCqDlVAJZZSsD%2BFK%2FXLZRrEUFGRvI%2BSVobRG2s&marketplaceID=ATVPDKIKX0DER&qid=1776151971&ref=sr_st_exact-aware-popularity-rank,seller,seller,1,B0G2FH9ZX5,yes,unknown,155,"+105 custom/personalized/engraved: custom photo, personalized, custom; +25 strong POD: photo; +10 POD product type: ornament; +15 quote/funny/text: text; score=155; is_pod=yes; pod_type=unknown",high,"Existing POD classifier marked yes; Customization language: custom photo, personalized, custom; POD product keyword: ornament; Quote/text language: quote, text; POD classifier reasons available",true,false,false,false,false,false,false,false,false,true,false,false,Seller Leader; Sub-BSR Available,2,Seller rank #2 for 21 days; Sub-category BSR #15939 in Decorative Hanging Ornaments,true,false,false,2,1,false,false,false,,0,false,false,false,,0,true,false,false,15939,Decorative Hanging Ornaments,1,seller,Christmas,,Christmas,70,christmas + xmas,1442539,Home & Kitchen,"Best Sellers Rank
#1,442,539 in Home & Kitchen
#15,939 in Decorative Hanging Ornaments","Best Sellers Rank
#1,442,539 in Home & Kitchen
#15,939 in Decorative Hanging Ornaments",1442539,Home & Kitchen,15939,Decorative Hanging Ornaments,"#1,442,539 in Home & Kitchen; #15,939 in Decorative Hanging Ornaments",40,2026-06-24T05:22:52+00:00,https://www.amazon.com/NAZENTI-Personalized-Christmas-Ornaments-Inside/dp/B0G2FH9ZX5/ref=sr_1_3?dib=eyJ2IjoiMSJ9.ZHsKuftGqLIUflb4cwiJWWycRqxefz_3TJR2CK_OfLSzqKlJ3rlqEdnW4LmK6EyTHX07IhWuVHa0K8bs5EDlr1GC34y6vhHxWWS6hj9PYCQCQwNCQTKkDLaAV_vUeO1xngEARGItBiXSAaKdkGCngIxJzESTUtmbtgrlkE9xm8apx7XbIXTQ_whZDVOfrs2WSlbsF3lFjhq0FQl_ulRydEaqYyTejmQRX1u35ZdGZoQ.3u8qMTgWL5j45dnOa9sjS_09X984BLzg4v2970sj00w&dib_tag=se&m=A2EL5L0GMKT00X&marketplaceID=ATVPDKIKX0DER&nsdOptOutParam=true&qid=1782270430&s=merchant-items&sr=1-3,ok,product_information_item_details,high,,true,true,true,https://m.media-amazon.com/images/I/71zYWAJMDUL._AC_UY218_.jpg,listing_card,false,2,2,77,2,0,0.00,0.00,2.60,2,display_order,2,"NAZENTI Personalized Christmas Ornaments with Photo Inside – Custom Cardinal 2025 Projection Pendant for Home, Custom Photo Ornaments for Christmas Tree, Xmas Decorations, Keepsakes for Grandparents","NAZENTI Personalized Christmas Ornaments with Photo Inside – Custom Cardinal 2025 Projection Pendant for Home, Custom Photo Ornaments for Christmas Tree, Xmas Decorations, Keepsakes for Grandparents",listing_card,false,,,,,,,,11.95,$11.95,4.2,15,4.2,,,no,https://www.amazon.com/NAZENTI-Personalized-Christmas-Ornaments-Inside/dp/B0G2FH9ZX5/ref=sr_1_2?dib=eyJ2IjoiMSJ9.jBI4S6ftUn1MBJlMAv6qdYBUKgUc92KVESgn4RRZy0aCUQjYK2MqIkabbXF78Wc3VIWh-P2gUirfXve5Exni4TaNaJVVUN8JZz_XLS_HAySxGhaA-_SGx3ouHsplCG3IPhe2bvr459ZfZGiqXdfKPwi3KlqnhcEiErDVJqKz4HvAfmYaJq-aSdZZjVBg8stdPb6jIk9XgrjkaKOilV2l_MblIt9W1W8OOwHTqc-l2ZQ.j1r6CdHzYbrxxtrHYeLgYhAbw3YySoWkTrK9w9pE6TM&dib_tag=se&m=A2EL5L0GMKT00X&marketplaceID=ATVPDKIKX0DER&nsdOptOutParam=true&qid=1784854547&s=merchant-items&sr=1-2,https://www.amazon.com/s?i=merchant-items&me=A2EL5L0GMKT00X&s=exact-aware-popularity-rank&ds=v1%3AfHMDkMCqDlVAJZZSsD%2BFK%2FXLZRrEUFGRvI%2BSVobRG2s&marketplaceID=ATVPDKIKX0DER&qid=1776151971&ref=sr_st_exact-aware-popularity-rank
2026-07-24,2026-07-24T00:55:20+00:00,AGift2U,seller,seller:amazon.com:A2EL5L0GMKT00X,3,amazon.com,,,configured_source_type,seller,,,1,3,0,21,21,AGift2U,A2EL5L0GMKT00X,https://www.amazon.com/s?i=merchant-items&me=A2EL5L0GMKT00X&s=exact-aware-popularity-rank&ds=v1%3AfHMDkMCqDlVAJZZSsD%2BFK%2FXLZRrEUFGRvI%2BSVobRG2s&marketplaceID=ATVPDKIKX0DER&qid=1776151971&ref=sr_st_exact-aware-popularity-rank,seller,seller,1,B0FTY3V22C,yes,unknown,95,"+70 custom/personalized/engraved: personalized, custom; +10 POD product type: ornament; +15 quote/funny/text: text; score=95; is_pod=yes; pod_type=unknown",high,"Existing POD classifier marked yes; Customization language: personalized, custom, engraved; POD product keyword: ornament; Quote/text language: quote, text; POD classifier reasons available",true,false,false,false,false,false,false,false,false,true,false,false,Seller Leader; Sub-BSR Available,2,Seller rank #3 for 21 days; Sub-category BSR #18135 in Decorative Hanging Ornaments,true,false,false,3,1,false,false,false,,0,false,false,false,,0,true,false,false,18135,Decorative Hanging Ornaments,1,seller,Christmas,Family,Christmas;Family;Grandma,70,christmas + xmas,1550667,Home & Kitchen,"Best Sellers Rank
#1,550,667 in Home & Kitchen
#18,135 in Decorative Hanging Ornaments","Best Sellers Rank
#1,550,667 in Home & Kitchen
#18,135 in Decorative Hanging Ornaments",1550667,Home & Kitchen,18135,Decorative Hanging Ornaments,"#1,550,667 in Home & Kitchen; #18,135 in Decorative Hanging Ornaments",40,2026-06-24T06:05:13+00:00,https://www.amazon.com/Grandma-Grandchild-Moon-Love-Granddaughter/dp/B0FTY3V22C/ref=sr_1_5?dib=eyJ2IjoiMSJ9.ZHsKuftGqLIUflb4cwiJWWycRqxefz_3TJR2CK_OfLSzqKlJ3rlqEdnW4LmK6EyTHX07IhWuVHa0K8bs5EDlr1GC34y6vhHxWWS6hj9PYCQCQwNCQTKkDLaAV_vUeO1xngEARGItBiXSAaKdkGCngIxJzESTUtmbtgrlkE9xm8apx7XbIXTQ_whZDVOfrs2WSlbsF3lFjhq0FQl_ulRydEaqYyTejmQRX1u35ZdGZoQ.3u8qMTgWL5j45dnOa9sjS_09X984BLzg4v2970sj00w&dib_tag=se&m=A2EL5L0GMKT00X&marketplaceID=ATVPDKIKX0DER&nsdOptOutParam=true&qid=1782270430&s=merchant-items&sr=1-5&th=1,ok,product_information_item_details,high,,true,true,true,https://m.media-amazon.com/images/I/61Aaj9+cIHL._AC_UY218_.jpg,listing_card,false,3,3,77,3,0,0.00,0.00,3.90,3,display_order,3,"Grandma and Grandchild Moon Love - Personalized Grandma Christmas Ornament 2025, I Love You to The Moon and Back, Custom Gift for Grandmother from Granddaughter or Grandson, Family Xmas Tree Decór","Grandma and Grandchild Moon Love - Personalized Grandma Christmas Ornament 2025, I Love You to The Moon and Back, Custom Gift for Grandmother from Granddaughter or Grandson, Family Xmas Tree Decór",listing_card,false,,,,,,,,8.99,$8.99,3.9,31,3.9,,,no,https://www.amazon.com/Grandma-Grandchild-Moon-Love-Granddaughter/dp/B0FTY3V22C/ref=sr_1_3?dib=eyJ2IjoiMSJ9.jBI4S6ftUn1MBJlMAv6qdYBUKgUc92KVESgn4RRZy0aCUQjYK2MqIkabbXF78Wc3VIWh-P2gUirfXve5Exni4TaNaJVVUN8JZz_XLS_HAySxGhaA-_SGx3ouHsplCG3IPhe2bvr459ZfZGiqXdfKPwi3KlqnhcEiErDVJqKz4HvAfmYaJq-aSdZZjVBg8stdPb6jIk9XgrjkaKOilV2l_MblIt9W1W8OOwHTqc-l2ZQ.j1r6CdHzYbrxxtrHYeLgYhAbw3YySoWkTrK9w9pE6TM&dib_tag=se&m=A2EL5L0GMKT00X&marketplaceID=ATVPDKIKX0DER&nsdOptOutParam=true&qid=1784854547&s=merchant-items&sr=1-3,https://www.amazon.com/s?i=merchant-items&me=A2EL5L0GMKT00X&s=exact-aware-popularity-rank&ds=v1%3AfHMDkMCqDlVAJZZSsD%2BFK%2FXLZRrEUFGRvI%2BSVobRG2s&marketplaceID=ATVPDKIKX0DER&qid=1776151971&ref=sr_st_exact-aware-popularity-rank
2026-07-24,2026-07-24T00:55:20+00:00,AGift2U,seller,seller:amazon.com:A2EL5L0GMKT00X,4,amazon.com,,,configured_source_type,seller,,,1,4,0,21,21,AGift2U,A2EL5L0GMKT00X,https://www.amazon.com/s?i=merchant-items&me=A2EL5L0GMKT00X&s=exact-aware-popularity-rank&ds=v1%3AfHMDkMCqDlVAJZZSsD%2BFK%2FXLZRrEUFGRvI%2BSVobRG2s&marketplaceID=ATVPDKIKX0DER&qid=1776151971&ref=sr_st_exact-aware-popularity-rank,seller,seller,1,B0CM393CQC,yes,custom_shirt,145,"+70 custom/personalized/engraved: personalized, custom; +50 strong POD: photo, name; +10 POD product type: shirt; +15 quote/funny/text: text; score=145; is_pod=yes; pod_type=custom_shirt",high,"Existing POD classifier marked yes; Known POD product type: custom_shirt; Customization language: personalized, custom, engraved; POD product keyword: shirt; Quote/text language: quote, text; POD classifier reasons available",true,false,false,false,false,false,false,false,false,true,true,false,Seller Leader; Sub-BSR Available; Strong Sub-BSR,3,Seller rank #4 for 21 days; Sub-category BSR #3357 in Women's Novelty Sweatshirts; Strong sub-category BSR #3357 in Women's Novelty Sweatshirts,true,false,false,4,1,false,false,false,,0,false,false,false,,0,true,true,false,3357,Women's Novelty Sweatshirts,1,seller,Dog Mom,Mom,Dog Mom;Mom;Mother's Day;Custom Shirt;Dog;Birthday;Christmas,60,dog mom,1727463,"Clothing, Shoes & Jewelry","Best Sellers Rank: #1,727,463 in Clothing, Shoes & Jewelry ( See Top 100 in Clothing, Shoes & Jewelry ) #3,357 in Women's Novelty Sweatshirts","Best Sellers Rank: #1,727,463 in Clothing, Shoes & Jewelry ( See Top 100 in Clothing, Shoes & Jewelry ) #3,357 in Women's Novelty Sweatshirts",1727463,"Clothing, Shoes & Jewelry",3357,Women's Novelty Sweatshirts,"#1,727,463 in Clothing, Shoes & Jewelry; #3,357 in Women's Novelty Sweatshirts",70,2026-06-23T06:26:20+00:00,https://www.amazon.com/Custom-Sweatshirt-Personalized-One-Line-Portrait/dp/B0CM393CQC/ref=sr_1_8?dib=eyJ2IjoiMSJ9.ZHsKuftGqLIUflb4cwiJWcCteU98IyW_ha-dZ0-_M4R3qSgwEBJ2PvovlqinEHkfnd5DnYHmJ9k3uMuEwaO5pj0n5JOmJL9pVK-2STWeETQ3yP0c4JKFnrs_Ri7glSP5ngEARGItBiXSAaKdkGCngIxJzESTUtmbtgrlkE9xm8apx7XbIXTQ_whZDVOfrs2WSlbsF3lFjhq0FQl_ulRydEaqYyTejmQRX1u35ZdGZoQ.hA--ILs-rPJDRT3YkVgas1UccrVpUaH7WDBiJYjaRZw&dib_tag=se&m=A2EL5L0GMKT00X&marketplaceID=ATVPDKIKX0DER&nsdOptOutParam=true&qid=1782176333&s=merchant-items&sr=1-8,ok,detail_bullets,high,,true,true,true,https://m.media-amazon.com/images/I/714DKTHjErL._AC_UY218_.jpg,listing_card,false,4,4,77,4,0,0.00,0.00,5.19,4,display_order,4,"NAZENTI Personalized Dog Mom Sweatshirt with Name, Dog Mom Shirt, Custom Pet Portrait from Photo, Fur Mama Crewneck, Pet Lovers Gifts Mothers Day Birthday Christmas","NAZENTI Personalized Dog Mom Sweatshirt with Name, Dog Mom Shirt, Custom Pet Portrait from Photo, Fur Mama Crewneck, Pet Lovers Gifts Mothers Day Birthday Christmas",listing_card,false,,,,,,,,12.95,$12.95,4.4,64,4.4,,,no,https://www.amazon.com/Custom-Sweatshirt-Personalized-One-Line-Portrait/dp/B0CM393CQC/ref=sr_1_4?dib=eyJ2IjoiMSJ9.jBI4S6ftUn1MBJlMAv6qdYBUKgUc92KVESgn4RRZy0aCUQjYK2MqIkabbXF78Wc3VIWh-P2gUirfXve5Exni4TaNaJVVUN8JZz_XLS_HAySxGhaA-_SGx3ouHsplCG3IPhe2bvr459ZfZGiqXdfKPwi3KlqnhcEiErDVJqKz4HvAfmYaJq-aSdZZjVBg8stdPb6jIk9XgrjkaKOilV2l_MblIt9W1W8OOwHTqc-l2ZQ.j1r6CdHzYbrxxtrHYeLgYhAbw3YySoWkTrK9w9pE6TM&dib_tag=se&m=A2EL5L0GMKT00X&marketplaceID=ATVPDKIKX0DER&nsdOptOutParam=true&qid=1784854547&s=merchant-items&sr=1-4,https://www.amazon.com/s?i=merchant-items&me=A2EL5L0GMKT00X&s=exact-aware-popularity-rank&ds=v1%3AfHMDkMCqDlVAJZZSsD%2BFK%2FXLZRrEUFGRvI%2BSVobRG2s&marketplaceID=ATVPDKIKX0DER&qid=1776151971&ref=sr_st_exact-aware-popularity-rank
2026-07-24,2026-07-24T00:55:20+00:00,AGift2U,seller,seller:amazon.com:A2EL5L0GMKT00X,5,amazon.com,,,configured_source_type,seller,,,1,5,0,21,21,AGift2U,A2EL5L0GMKT00X,https://www.amazon.com/s?i=merchant-items&me=A2EL5L0GMKT00X&s=exact-aware-popularity-rank&ds=v1%3AfHMDkMCqDlVAJZZSsD%2BFK%2FXLZRrEUFGRvI%2BSVobRG2s&marketplaceID=ATVPDKIKX0DER&qid=1776151971&ref=sr_st_exact-aware-popularity-rank,seller,seller,1,B0FX8M6BZ8,yes,unknown,95,"+70 custom/personalized/engraved: personalized, custom; +10 POD product type: ornament; +15 quote/funny/text: text; score=95; is_pod=yes; pod_type=unknown",high,"Existing POD classifier marked yes; Customization language: personalized, custom, engraved; POD product keyword: ornament; Quote/text language: quote, text; POD classifier reasons available",true,false,false,false,false,false,false,false,false,true,false,false,Seller Leader; Sub-BSR Available,2,Seller rank #5 for 21 days; Sub-category BSR #24466 in Decorative Hanging Ornaments,true,false,false,5,1,false,false,false,,0,false,false,false,,0,true,false,false,24466,Decorative Hanging Ornaments,1,seller,Christmas,,Christmas,70,christmas + xmas,1816830,Home & Kitchen,"Best Sellers Rank
#1,816,830 in Home & Kitchen
#24,466 in Decorative Hanging Ornaments","Best Sellers Rank
#1,816,830 in Home & Kitchen
#24,466 in Decorative Hanging Ornaments",1816830,Home & Kitchen,24466,Decorative Hanging Ornaments,"#1,816,830 in Home & Kitchen; #24,466 in Decorative Hanging Ornaments",40,2026-06-23T07:05:47+00:00,https://www.amazon.com/NAZENTI-Christmas-Ornament-Friends-Personalized/dp/B0FX8M6BZ8/ref=sr_1_7?dib=eyJ2IjoiMSJ9.ZHsKuftGqLIUflb4cwiJWcCteU98IyW_ha-dZ0-_M4R3qSgwEBJ2PvovlqinEHkfnd5DnYHmJ9k3uMuEwaO5pj0n5JOmJL9pVK-2STWeETQ3yP0c4JKFnrs_Ri7glSP5ngEARGItBiXSAaKdkGCngIxJzESTUtmbtgrlkE9xm8apx7XbIXTQ_whZDVOfrs2WSlbsF3lFjhq0FQl_ulRydEaqYyTejmQRX1u35ZdGZoQ.hA--ILs-rPJDRT3YkVgas1UccrVpUaH7WDBiJYjaRZw&dib_tag=se&m=A2EL5L0GMKT00X&marketplaceID=ATVPDKIKX0DER&nsdOptOutParam=true&qid=1782176333&s=merchant-items&sr=1-7,ok,product_information_item_details,high,,true,false,true,https://m.media-amazon.com/images/I/61x2oLE6IML._AC_UY218_.jpg,listing_card,false,5,5,77,5,0,0.00,0.00,6.49,5,display_order,5,"NAZENTI Custom Funny Christmas Ornament Gift for Best Friends, Personalized We'll Be Friends Until We're Old and Senile Christmas Ornament with 2-6 Names, Xmas Home Decor Gift for Friend","NAZENTI Custom Funny Christmas Ornament Gift for Best Friends, Personalized We'll Be Friends Until We're Old and Senile Christmas Ornament with 2-6 Names, Xmas Home Decor Gift for Friend",listing_card,false,,,,,,,,12.95,$12.95,3.4,20,3.4,,,no,https://www.amazon.com/NAZENTI-Christmas-Ornament-Friends-Personalized/dp/B0FX8M6BZ8/ref=sr_1_5?dib=eyJ2IjoiMSJ9.jBI4S6ftUn1MBJlMAv6qdYBUKgUc92KVESgn4RRZy0aCUQjYK2MqIkabbXF78Wc3VIWh-P2gUirfXve5Exni4TaNaJVVUN8JZz_XLS_HAySxGhaA-_SGx3ouHsplCG3IPhe2bvr459ZfZGiqXdfKPwi3KlqnhcEiErDVJqKz4HvAfmYaJq-aSdZZjVBg8stdPb6jIk9XgrjkaKOilV2l_MblIt9W1W8OOwHTqc-l2ZQ.j1r6CdHzYbrxxtrHYeLgYhAbw3YySoWkTrK9w9pE6TM&dib_tag=se&m=A2EL5L0GMKT00X&marketplaceID=ATVPDKIKX0DER&nsdOptOutParam=true&qid=1784854547&s=merchant-items&sr=1-5,https://www.amazon.com/s?i=merchant-items&me=A2EL5L0GMKT00X&s=exact-aware-popularity-rank&ds=v1%3AfHMDkMCqDlVAJZZSsD%2BFK%2FXLZRrEUFGRvI%2BSVobRG2s&marketplaceID=ATVPDKIKX0DER&qid=1776151971&ref=sr_st_exact-aware-popularity-rank
2026-07-24,2026-07-24T00:55:20+00:00,AGift2U,seller,seller:amazon.com:A2EL5L0GMKT00X,6,amazon.com,,,configured_source_type,seller,,,1,7,1,21,21,AGift2U,A2EL5L0GMKT00X,https://www.amazon.com/s?i=merchant-items&me=A2EL5L0GMKT00X&s=exact-aware-popularity-rank&ds=v1%3AfHMDkMCqDlVAJZZSsD%2BFK%2FXLZRrEUFGRvI%2BSVobRG2s&marketplaceID=ATVPDKIKX0DER&qid=1776151971&ref=sr_st_exact-aware-popularity-rank,seller,seller,1,B0G2KY4NP7,yes,unknown,60,+35 custom/personalized/engraved: custom; +10 POD product type: ornament; +15 quote/funny/text: text; score=60; is_pod=yes; pod_type=unknown,high,"Existing POD classifier marked yes; Customization language: personalized, custom, engraved; POD product keyword: tee, ornament; Quote/text language: quote, text; POD classifier reasons available",true,false,false,false,false,false,false,false,false,true,false,false,Seller Leader; Sub-BSR Available,2,Seller rank #6 for 21 days; Sub-category BSR #26485 in Decorative Hanging Ornaments,true,false,false,6,1,false,false,false,,0,false,false,false,,0,true,false,false,26485,Decorative Hanging Ornaments,1,seller,Christmas,,Christmas,35,christmas,1892987,Home & Kitchen,"Best Sellers Rank
#1,892,987 in Home & Kitchen
#26,485 in Decorative Hanging Ornaments","Best Sellers Rank
#1,892,987 in Home & Kitchen
#26,485 in Decorative Hanging Ornaments",1892987,Home & Kitchen,26485,Decorative Hanging Ornaments,"#1,892,987 in Home & Kitchen; #26,485 in Decorative Hanging Ornaments",40,2026-06-23T07:21:38+00:00,https://www.amazon.com/NAZENTI-Car%C2%B7Christmas-Decoration-Ornaments-Christmas/dp/B0G2KY4NP7/ref=sr_1_9?dib=eyJ2IjoiMSJ9.ZHsKuftGqLIUflb4cwiJWcCteU98IyW_ha-dZ0-_M4R3qSgwEBJ2PvovlqinEHkfnd5DnYHmJ9k3uMuEwaO5pj0n5JOmJL9pVK-2STWeETQ3yP0c4JKFnrs_Ri7glSP5ngEARGItBiXSAaKdkGCngIxJzESTUtmbtgrlkE9xm8apx7XbIXTQ_whZDVOfrs2WSlbsF3lFjhq0FQl_ulRydEaqYyTejmQRX1u35ZdGZoQ.hA--ILs-rPJDRT3YkVgas1UccrVpUaH7WDBiJYjaRZw&dib_tag=se&m=A2EL5L0GMKT00X&marketplaceID=ATVPDKIKX0DER&nsdOptOutParam=true&qid=1782176333&s=merchant-items&sr=1-9,ok,product_information_item_details,high,,true,true,true,https://m.media-amazon.com/images/I/71bBWDj6AIL._AC_UY218_.jpg,listing_card,false,6,6,77,7,1,14.29,0.50,7.79,6,display_order,6,"NAZENTI Custom New Driver Ornament 2025, New Car·Christmas Gifts, State License Plate Decoration, Teen Drivers Gift, Gift for Driver, Driving 2D Flat Acrylic Ornaments Gifts for Christmas","NAZENTI Custom New Driver Ornament 2025, New Car·Christmas Gifts, State License Plate Decoration, Teen Drivers Gift, Gift for Driver, Driving 2D Flat Acrylic Ornaments Gifts for Christmas",listing_card,false,,,,,,,,9.95,$9.95,3.2,7,3.2,,,no,https://www.amazon.com/NAZENTI-Car%C2%B7Christmas-Decoration-Ornaments-Christmas/dp/B0G2KY4NP7/ref=sr_1_6?dib=eyJ2IjoiMSJ9.jBI4S6ftUn1MBJlMAv6qdYBUKgUc92KVESgn4RRZy0aCUQjYK2MqIkabbXF78Wc3VIWh-P2gUirfXve5Exni4TaNaJVVUN8JZz_XLS_HAySxGhaA-_SGx3ouHsplCG3IPhe2bvr459ZfZGiqXdfKPwi3KlqnhcEiErDVJqKz4HvAfmYaJq-aSdZZjVBg8stdPb6jIk9XgrjkaKOilV2l_MblIt9W1W8OOwHTqc-l2ZQ.j1r6CdHzYbrxxtrHYeLgYhAbw3YySoWkTrK9w9pE6TM&dib_tag=se&m=A2EL5L0GMKT00X&marketplaceID=ATVPDKIKX0DER&nsdOptOutParam=true&qid=1784854547&s=merchant-items&sr=1-6,https://www.amazon.com/s?i=merchant-items&me=A2EL5L0GMKT00X&s=exact-aware-popularity-rank&ds=v1%3AfHMDkMCqDlVAJZZSsD%2BFK%2FXLZRrEUFGRvI%2BSVobRG2s&marketplaceID=ATVPDKIKX0DER&qid=1776151971&ref=sr_st_exact-aware-popularity-rank
